"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SE003","Malmo","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,589062,,
"SE003","Malmo","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,600762,,
"SE003","Malmo","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,609308,,
"SE003","Malmo","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,615721,,
"SE003","Malmo","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,623124,,
"SE003","Malmo","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,630903,,
"SE003","Malmo","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,639532,,
"SE003","Malmo","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,647022,,
"SE003","Malmo","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,658050,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2001","2001","RATIO","Ratio","0","Units",,,0.5,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2002","2002","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2003","2003","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2004","2004","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2006","2006","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2007","2007","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2008","2008","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2009","2009","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2011","2011","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2012","2012","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2013","2013","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2014","2014","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,0.4,,
"DE546","Wuppertal","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2016","2016","RATIO","Ratio","0","Units",,,0.4,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2001","2001","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2002","2002","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2003","2003","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2004","2004","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2006","2006","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2007","2007","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2008","2008","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2009","2009","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2011","2011","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2012","2012","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2013","2013","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2014","2014","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,0.7,,
"PL016","Opole","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2016","2016","RATIO","Ratio","0","Units",,,0.7,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,1005650,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,1017112,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,1028573,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,1040035,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,1051497,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,1062958,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,1074420,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,1085881,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,1097343,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,1108804,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,1125106,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,1141409,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,1157709,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,1174012,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,1190314,,
"FR007","Bordeaux","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,1170258,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,426148,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,427576,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,429133,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,430539,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,433070,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,436529,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,444181,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,448060,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,448870,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,450621,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,454356,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,454321,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,452919,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,451815,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,450403,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,450043,,
"USA96","Montgomery (AL)","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,450110,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2001","2001","RATIO","Ratio","0","Units",,,1.6,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2002","2002","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2003","2003","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2004","2004","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2006","2006","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2007","2007","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2008","2008","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2009","2009","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2011","2011","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2012","2012","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2013","2013","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2014","2014","RATIO","Ratio","0","Units",,,1.7,,
"JPN05","Sapporo","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,1.7,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,42,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,42,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,43,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,43,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,44,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,45,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,46,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,47,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,47,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,47,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,47,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,48,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,48,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,48,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,48,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,49,,
"USA138","Alachua","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,50,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,209,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,210,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,210,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,211,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,212,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,212,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,212,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,212,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,211,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,211,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,209,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,209,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,209,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,210,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,211,,
"DE012","Bremen","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,213,,
"MEX34","Ahome","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,0.4,,
"MEX34","Ahome","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,0.5,,
"MEX34","Ahome","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,0.5,,
"MEX06","Tijuana","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,1.2,,
"MEX06","Tijuana","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,1.4,,
"MEX06","Tijuana","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,1.4,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,54,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,55,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,56,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,57,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,57,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,58,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,58,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,59,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,60,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,61,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,61,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,62,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,63,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,63,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,64,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,65,,
"USA132","Lancaster (NE)","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,66,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,386122,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,388008,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,389894,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,391781,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,393667,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,394509,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,395486,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,395922,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,396356,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,398167,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,399787,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,401070,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,401513,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,401696,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,401464,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,401343,,
"NL008","Enschede","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,401656,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,324372,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,328749,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,332763,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,336154,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,339422,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,342234,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,344018,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,345310,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,341595,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,343520,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,345515,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,349102,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,351333,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,354714,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,358635,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,361815,,
"USA125","Washtenaw","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,364752,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,318904,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,320217,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,321084,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,320998,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,321142,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,320308,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,319262,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,319168,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,318530,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,317658,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,318527,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,318332,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,319944,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,320558,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,322003,,
"DE042","Koblenz","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,324639,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,2445293,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,2467083,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,2488872,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,2510662,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,2532451,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,2554241,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,2573719,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,2593197,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,2612674,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,2632152,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,2651630,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,2680006,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,2708382,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,2736758,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,2765134,,
"AT001","Vienna","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,2793510,,
"MEX44","Coatzacoalcos","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,385,,
"MEX44","Coatzacoalcos","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,388,,
"MEX44","Coatzacoalcos","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,422,,
"MEX44","Coatzacoalcos","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,473,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,499,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,502,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,505,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,508,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,511,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,514,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,517,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,520,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,523,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,526,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,528,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,531,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,534,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,537,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,540,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,543,,
"ES026","Coruna (A)","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,546,,
"MEX18","Chihuahua","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,0.7,,
"MEX18","Chihuahua","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,0.7,,
"MEX18","Chihuahua","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,0.8,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,82,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,83,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,83,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,84,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,85,,
"USA79","Pulaski","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,86,,
